image_id,topic,v1_data_topic,source_id,source_title,publisher,source_url,image_url,local_path,relative_image_path,served_url,alt,caption,near_heading,content_type,content_hash,score,retrieved_at
image:7f115d1930377943,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-electric-wheelchairs-one-off,One-Off specialised electric wheelchairs for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/mobility/electric-wheelchairs/one-off,https://flexequip.com.au/images/com_eshop/products/resized/EQ7023%20Quantum%20Edge%206%20PWC%20pic%201%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Electric wheelchair tilt-in-space - Quantum Q6 Edge 2.0 i Series - EQ7023-7f115d1930.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Electric wheelchair tilt-in-space - Quantum Q6 Edge 2.0 i Series - EQ7023-7f115d1930.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Electric wheelchair tilt-in-space - Quantum Q6 Edge 2.0 i Series - EQ7023-7f115d1930.jpg,Electric wheelchair tilt-in-space - Quantum Q6 Edge  2.0 i Series - EQ7023,,Electric wheelchair basic - rear wheel drive Whill Model C - EQ6984,image/jpeg,7f115d193037794399639deb8f85454c9f19da19e336d3e735f78163a691d134,26,2026-08-31
image:e72a7feff07f6c4f,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-electric-wheelchairs-one-off,One-Off specialised electric wheelchairs for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/mobility/electric-wheelchairs/one-off,https://flexequip.com.au/images/com_eshop/products/resized/EQ7225%20Quantum%20Edge%203%20Streeto%20red%20pic%201%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Electric wheelchair tilt-in-space - Quantum Edge 3 Stretto i Series - EQ7225-e72a7feff0.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Electric wheelchair tilt-in-space - Quantum Edge 3 Stretto i Series - EQ7225-e72a7feff0.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Electric wheelchair tilt-in-space - Quantum Edge 3 Stretto i Series - EQ7225-e72a7feff0.jpg,Electric wheelchair tilt-in-space - Quantum Edge 3 Stretto i Series - EQ7225,,Electric wheelchair tilt-in-space - Quantum Q6 Edge 2.0 i Series - EQ7023,image/jpeg,e72a7feff07f6c4f8159a4d6162c54a244b5647d261a68bc76cc3ceab037c638,26,2026-08-31
image:fb1b5aced54bfd83,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs,Manual wheelchairs,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs,https://flexequip.com.au/images/com_eshop/categories/resized/manwchair-SP7SQ-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - self propelling-fb1b5aced5.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - self propelling-fb1b5aced5.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - self propelling-fb1b5aced5.jpg,Manual wheelchair - self propelling,,Manual wheelchairs,image/jpeg,fb1b5aced54bfd835b3c681d9a26b73cf510dd26933a4dd0682cf05d7491a4a8,26,2026-08-31
image:eb53b78feaeba5a6,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs,Manual wheelchairs,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs,https://flexequip.com.au/images/com_eshop/categories/resized/manual%20wheelcahir%20TIS%20IRIS-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - tilt-in-space seat board-eb53b78fea.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - tilt-in-space seat board-eb53b78fea.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - tilt-in-space seat board-eb53b78fea.jpg,Manual wheelchair - tilt-in-space seat board,,Manual wheelchair - self propelling,image/jpeg,eb53b78feaeba5a6073b948817a755ad5d411b602ed6a78c1baad4bdbb32e7ab,26,2026-08-31
image:20d1422457435cd2,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs,Manual wheelchairs,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs,https://flexequip.com.au/images/com_eshop/categories/resized/manwchair-transitSQ6-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - transit-20d1422457.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - transit-20d1422457.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - transit-20d1422457.jpg,Manual wheelchair - transit,,Manual wheelchair - tilt-in-space seat board,image/jpeg,20d1422457435cd251fa0c8a9110e178d932d04fd5ab695711fc3c9490506083,26,2026-08-31
image:7986a0d70c977dc6,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-manual-wheelchair-self-propelling,Manual wheelchair - self propelling,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/manual-wheelchair-self-propelling,https://flexequip.com.au/images/com_eshop/products/resized/manwchair-SP7SQ-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - self-propelled-7986a0d70c.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - self-propelled-7986a0d70c.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - self-propelled-7986a0d70c.jpg,Manual wheelchair - self-propelled,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,7986a0d70c977dc60f22439faaeacd684170927b5078751586366057a7cf3178,26,2026-08-31
image:648e6e314fb79b73,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-manual-wheelchair-tilt-in-space-seat-board,Manual wheelchair - tilt-in-space seat board,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/manual-wheelchair-tilt-in-space-seat-board,https://flexequip.com.au/images/com_eshop/products/resized/Manual%20TIS%20Fuze-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - tilt-in-space seat board-648e6e314f.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - tilt-in-space seat board-648e6e314f.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - tilt-in-space seat board-648e6e314f.jpg,Manual wheelchair - tilt-in-space seat board,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,648e6e314fb79b7359472947923fe88440ff97842d5b2deb8ecfd3a219510dbb,26,2026-08-31
image:4366939d06bac4c5,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-manual-wheelchair-tilt-in-space-seat-board,Manual wheelchair - tilt-in-space seat board,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/manual-wheelchair-tilt-in-space-seat-board,https://flexequip.com.au/images/com_eshop/products/resized/EQ6456%20Ki%20Focus%20TIS%20MWC%20pic%204%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual Tilt-in-Space Wheelchair - Ki Focus CR Transit - EQ6456-4366939d06.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Ki Focus CR Transit - EQ6456-4366939d06.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Ki Focus CR Transit - EQ6456-4366939d06.jpg,Manual Tilt-in-Space Wheelchair - Ki Focus CR Transit - EQ6456,,Manual wheelchair - tilt-in-space seat board,image/jpeg,4366939d06bac4c5da88ee7b6d91f0e30080964d5a2788a852d9f202cfb4e137,26,2026-08-31
image:211f4269d6b10c1f,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-manual-wheelchair-tilt-in-space-seat-board,Manual wheelchair - tilt-in-space seat board,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/manual-wheelchair-tilt-in-space-seat-board,https://flexequip.com.au/images/com_eshop/products/resized/EQ7731%20Quickie%20Iris%20wih%20ixpress%20pic%201%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual Tilt-in-Space Wheelchair - Quickie Iris + ixpress - EQ7731-211f4269d6.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Quickie Iris + ixpress - EQ7731-211f4269d6.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Quickie Iris + ixpress - EQ7731-211f4269d6.jpg,Manual Tilt-in-Space Wheelchair - Quickie Iris + ixpress - EQ7731,,Manual Tilt-in-Space Wheelchair - Ki Focus CR Transit - EQ6456,image/jpeg,211f4269d6b10c1fd0e0948a98a16ecc53b9eeef1ad018165b069eb05502dc0e,26,2026-08-31
image:86e5be042a4fc15a,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-manual-wheelchair-transit,Manual wheelchair - transit,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/manual-wheelchair-transit,https://flexequip.com.au/images/com_eshop/products/resized/manwchair-transitSQ6-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchair - transit-86e5be042a.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - transit-86e5be042a.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchair - transit-86e5be042a.jpg,Manual wheelchair - transit,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,86e5be042a4fc15ae4bb51a20b6e4e67d75a31e83417992742b29608d59aa9d4,26,2026-08-31
image:85c4a28d7f085c3c,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-manual-wheelchairs-one-off-specialised-manual-wheelchairs-for-flexequip-ndis-bundle-participants,One-Off specialised manual wheelchairs for FlexEquip NDIS Bundle Participants,FlexEquip,https://flexequip.com.au/product-library/mobility/manual-wheelchairs/one-off-specialised-manual-wheelchairs-for-flexequip-ndis-bundle-participants,https://flexequip.com.au/images/com_eshop/products/resized/Karma%201%20edited%20-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual Tilt-in-Space Wheelchair - Self Propelled TIS Karma EQ5762-85c4a28d7f.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Self Propelled TIS Karma EQ5762-85c4a28d7f.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual Tilt-in-Space Wheelchair - Self Propelled TIS Karma EQ5762-85c4a28d7f.jpg,Manual Tilt-in-Space Wheelchair - Self Propelled TIS Karma EQ5762,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,85c4a28d7f085c3c6b6e8db2b69e7b665d06f495b8f598a7b5360ccd610229a8,26,2026-08-31
image:d42fa084ab0e44f6,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-wheelchair-accessory-miscellaneous,One-Off specialised wheelchair accessory for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/mobility/wheelchair-accessory-miscellaneous,https://flexequip.com.au/images/com_eshop/products/resized/EQ5639sq-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Wheelchair accessory - R-Net Omni 2 EQ5639-d42fa084ab.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Wheelchair accessory - R-Net Omni 2 EQ5639-d42fa084ab.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Wheelchair accessory - R-Net Omni 2 EQ5639-d42fa084ab.jpg,Wheelchair accessory - R-Net Omni 2 EQ5639,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,d42fa084ab0e44f6f0538ec29f0fd3fc333fe486b6d7734d6e551508e70b124c,26,2026-08-31
image:2927d672f324b8bd,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility-wheelchair-accessory-miscellaneous,One-Off specialised wheelchair accessory for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/mobility/wheelchair-accessory-miscellaneous,https://flexequip.com.au/images/com_eshop/products/resized/Chin%20control%20on%20wheelcahir%20Copy-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Wheelchair accessory - Mo-Vis Chin Control - EQ56035-2927d672f3.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Wheelchair accessory - Mo-Vis Chin Control - EQ56035-2927d672f3.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Wheelchair accessory - Mo-Vis Chin Control - EQ56035-2927d672f3.jpg,Wheelchair accessory - Mo-Vis Chin Control - EQ56035,,Wheelchair accessory - R-Net Omni 2 EQ5639,image/jpeg,2927d672f324b8bd196d3a1f332189081ebc37dbe1ebde5e51e07056656da76d,26,2026-08-31
image:91a7d60f8905cfbd,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-one-off-specialised-equipment-for-flexequip-ndis-bundle-participants-only,One-Off specialised equipment for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/one-off-specialised-equipment-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/EQ%206046%20Rehadapt%20clamp%20mount%202%20Copy-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Clamp on Eye Gaze Mount - Rehadapt - EQ7219-91a7d60f89.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Clamp on Eye Gaze Mount - Rehadapt - EQ7219-91a7d60f89.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Clamp on Eye Gaze Mount - Rehadapt - EQ7219-91a7d60f89.jpg,Clamp on Eye Gaze Mount - Rehadapt - EQ7219,,Care chair - hydraulic - high need - KCare - Air Comfort Deluxe V2 EQ5670,image/jpeg,91a7d60f8905cfbdcadb3361e3999cba745043e7b9ec77656f9f0e802d8eba8a,26,2026-08-31
image:60eb031ae21c507a,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-beds-and-bed-equipment,Beds and bed equipment,FlexEquip,https://flexequip.com.au/product-library/beds-and-bed-equipment,https://flexequip.com.au/images/com_eshop/products/resized/table-over-chair-large%203-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Over chair table-60eb031ae2.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Over chair table-60eb031ae2.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Over chair table-60eb031ae2.jpg,Over chair table,,Over bed table,image/jpeg,60eb031ae21c507a71db2a18ecab7ebafc1cd130b23857dffbfee6633e1f22d1,25,2026-08-31
image:cb346ac9848b728d,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility,Mobility,FlexEquip,https://flexequip.com.au/product-library/mobility,https://flexequip.com.au/images/com_eshop/categories/resized/manual%20wchair-comb3sq-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Manual wheelchairs-cb346ac984.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchairs-cb346ac984.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Manual wheelchairs-cb346ac984.jpg,Manual wheelchairs,,Electric wheelchairs,image/jpeg,cb346ac9848b728db5a7b5b3cb1054a90dbb625d5597c0eef9e03e993f4abc56,25,2026-08-31
image:2b486a87476209ff,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-mobility,Mobility,FlexEquip,https://flexequip.com.au/product-library/mobility,https://flexequip.com.au/images/com_eshop/categories/resized/Walker-Combo-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Walkers-2b486a8747.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Walkers-2b486a8747.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Walkers-2b486a8747.jpg,Walkers,,Portable ramps,image/jpeg,2b486a87476209ff444bea41830fc2fa00632abeba4c92f7f718cea8affff670,25,2026-08-31
image:9dbb77ffbeaa636e,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library,FlexEquip Product Library,FlexEquip,https://flexequip.com.au/product-library,https://flexequip.com.au/images/com_eshop/categories/resized/Mattress-RohoSQ-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Beds and bed equipment-9dbb77ffbe.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Beds and bed equipment-9dbb77ffbe.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Beds and bed equipment-9dbb77ffbe.jpg,Beds and bed equipment,,Bathroom,image/jpeg,9dbb77ffbeaa636ee436f446dcadb8fb69cad9956ecd89fb7784dba3f41bd325,24,2026-08-31
